"","ID","Loss","NB","EXPOSURE","POWER","AGECAR","AGEDRIVER","BRAND","GAZ","REGION","DENSITY"
"14667",357767,1205,1,0.32,"d","(15,Inf]","(17,22]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"14668",357836,1212,1,0.1,"g","(15,Inf]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"14669",357886,1161,1,0.31,"l","(1,4]","(42,74]","Japanese (except Nissan) or Korean","Diesel","R24","(200,500]"
"14670",357940,1160,1,1,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"14671",357961,80,1,1,"f","(1,4]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(200,500]"
"14672",358002,1224,1,1,"g","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R53","(500,4.5e+03]"
"14673",358040,1208,1,1,"i","(1,4]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(500,4.5e+03]"
"14674",358053,554,1,1,"m","(4,15]","(42,74]","Fiat","Regular","R11","(4.5e+03,Inf]"
"14675",358066,595,1,0.99,"e","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"14676",358085,1155,1,0.73,"e","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R53","(40,200]"
"14677",358106,785,1,0.47,"k","(1,4]","(26,42]","Mercedes, Chrysler or BMW","Diesel","R53","(500,4.5e+03]"
"14678",358114,1210,1,0.33,"h","[0,1]","(42,74]","Japanese (except Nissan) or Korean","Diesel","R53","(40,200]"
"14679",358143,1223,1,0.37,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R53","(500,4.5e+03]"
"14680",358197,853,1,0.86,"i","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(500,4.5e+03]"
"14681",358225,395,1,0.38,"e","(4,15]","(42,74]","Opel, General Motors or Ford","Regular","R24","[0,40]"
"14682",358231,1219,1,1,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"14683",358261,1195,1,1,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(500,4.5e+03]"
"14684",358262,1212,1,1,"j","(4,15]","(26,42]","Opel, General Motors or Ford","Regular","R24","(500,4.5e+03]"
"14685",358272,1219,1,1,"i","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R24","(500,4.5e+03]"
"14686",358277,912,1,0.98,"d","(1,4]","(42,74]","Volkswagen, Audi, Skoda or Seat","Regular","R24","(200,500]"
"14687",358280,1214,1,1,"j","(4,15]","(22,26]","Mercedes, Chrysler or BMW","Diesel","R24","(500,4.5e+03]"
"14688",358295,87,1,0.37,"e","(4,15]","(42,74]","Volkswagen, Audi, Skoda or Seat","Diesel","R24","(500,4.5e+03]"
"14689",358320,221,1,1,"f","[0,1]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"14690",358337,1232,1,1,"e","(15,Inf]","(42,74]","Opel, General Motors or Ford","Regular","R24","(40,200]"
"14691",358376,3111,1,1,"f","[0,1]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"14692",358393,277,1,1,"e","(1,4]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"14693",358425,1179,1,1,"g","(15,Inf]","(26,42]","Mercedes, Chrysler or BMW","Diesel","R24","(40,200]"
"14694",358431,1018,1,0.68,"g","(15,Inf]","(26,42]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"14695",358432,1968,1,0.31,"g","(15,Inf]","(26,42]","Opel, General Motors or Ford","Diesel","R24","(40,200]"
"14696",358444,1298,1,0.28,"k","(4,15]","(22,26]","Volkswagen, Audi, Skoda or Seat","Regular","R24","(40,200]"
"14697",358455,1158,1,1,"n","(1,4]","(26,42]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"14698",358457,1176,1,0.78,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"14699",358464,1163,1,0.21,"f","(1,4]","(22,26]","Renault, Nissan or Citroen","Diesel","R11","(500,4.5e+03]"
"14700",358535,2367,1,0.96,"f","(1,4]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"14701",358549,1180,1,0.66,"d","(4,15]","(17,22]","Renault, Nissan or Citroen","Regular","R24","(500,4.5e+03]"
"14702",358550,1152,1,0.28,"g","(1,4]","(17,22]","Renault, Nissan or Citroen","Regular","R24","(500,4.5e+03]"
"14703",358571,1230,1,0.53,"h","(15,Inf]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"14704",358598,1205,1,1,"i","(4,15]","(42,74]","Japanese (except Nissan) or Korean","Diesel","R25","(40,200]"
"14705",358620,1166,1,0.49,"g","(4,15]","(22,26]","Renault, Nissan or Citroen","Diesel","R11","(4.5e+03,Inf]"
"14706",358651,1665,2,0.21,"l","(4,15]","(17,22]","Mercedes, Chrysler or BMW","Regular","R11","(4.5e+03,Inf]"
"14707",358651,1851,2,0.21,"l","(4,15]","(17,22]","Mercedes, Chrysler or BMW","Regular","R11","(4.5e+03,Inf]"
"14708",358657,933,1,1,"g","(4,15]","(26,42]","Volkswagen, Audi, Skoda or Seat","Regular","R24","[0,40]"
"14709",358718,1211,1,0.35,"f","[0,1]","(42,74]","other","Diesel","R72","(500,4.5e+03]"
"14710",358736,151,1,1,"f","(1,4]","(42,74]","Renault, Nissan or Citroen","Regular","R72","(500,4.5e+03]"
"14711",358771,250,1,0.8,"d","(1,4]","(22,26]","Renault, Nissan or Citroen","Regular","R72","(500,4.5e+03]"
"14712",358776,1507,1,1,"f","[0,1]","(42,74]","Volkswagen, Audi, Skoda or Seat","Diesel","R72","(40,200]"
"14713",358780,1183,1,0.82,"i","(4,15]","(42,74]","other","Diesel","R72","(40,200]"
"14714",358817,134,1,0.85,"f","[0,1]","(42,74]","other","Diesel","R72","(200,500]"
"14715",358821,781,1,0.84,"h","(1,4]","(42,74]","Volkswagen, Audi, Skoda or Seat","Diesel","R72","(500,4.5e+03]"
"14716",358880,1258,1,0.37,"e","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R72","(200,500]"
"14717",358979,1227,1,1,"g","(1,4]","(26,42]","Volkswagen, Audi, Skoda or Seat","Diesel","R11","(500,4.5e+03]"
"14718",358982,1206,1,0.71,"e","(4,15]","(26,42]","Volkswagen, Audi, Skoda or Seat","Regular","R11","(4.5e+03,Inf]"
"14719",358986,77,1,0.9,"m","[0,1]","(26,42]","Mercedes, Chrysler or BMW","Diesel","R11","(4.5e+03,Inf]"
"14720",358987,1154,1,0.03,"d","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R11","(4.5e+03,Inf]"
"14721",359007,659,1,0.24,"o","(1,4]","(42,74]","Volkswagen, Audi, Skoda or Seat","Regular","R11","(4.5e+03,Inf]"
"14722",359024,1186,1,0.48,"i","[0,1]","(42,74]","Japanese (except Nissan) or Korean","Diesel","R11","(4.5e+03,Inf]"
"14723",359128,1099,1,1,"g","(4,15]","(42,74]","Japanese (except Nissan) or Korean","Regular","R24","(200,500]"
"14724",359244,1183,1,1,"d","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"14725",359288,1231,1,0.28,"f","(4,15]","(17,22]","Renault, Nissan or Citroen","Diesel","R24","(200,500]"
"14726",359306,1301,1,1,"h","(4,15]","(26,42]","Mercedes, Chrysler or BMW","Diesel","R53","(200,500]"
"14727",359324,223,1,1,"g","[0,1]","(42,74]","Mercedes, Chrysler or BMW","Diesel","R53","(200,500]"
"14728",359334,1294,1,1,"e","(1,4]","(42,74]","Opel, General Motors or Ford","Regular","R11","(500,4.5e+03]"
"14729",359348,1153,2,0.32,"i","(4,15]","(74,Inf]","Renault, Nissan or Citroen","Regular","R53","(40,200]"
"14730",359348,4120,2,0.32,"i","(4,15]","(74,Inf]","Renault, Nissan or Citroen","Regular","R53","(40,200]"
"14731",359390,1164,1,0.52,"e","[0,1]","(26,42]","Japanese (except Nissan) or Korean","Diesel","R53","(40,200]"
"14732",359393,229,1,0.75,"i","[0,1]","(26,42]","Mercedes, Chrysler or BMW","Diesel","R53","(200,500]"
"14733",359395,1220,1,0.49,"e","(4,15]","(42,74]","Opel, General Motors or Ford","Diesel","R53","(200,500]"
"14734",359455,3309,1,1,"k","(4,15]","(42,74]","Japanese (except Nissan) or Korean","Diesel","R53","(40,200]"
"14735",359460,5010,1,0.66,"e","(4,15]","(26,42]","Mercedes, Chrysler or BMW","Diesel","R11","(4.5e+03,Inf]"
"14736",359516,239,1,1,"e","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R53","(40,200]"
"14737",359540,10,1,0.69,"e","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R53","(40,200]"
"14738",359550,2482,1,1,"k","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R53","(40,200]"
"14739",359554,608,1,1,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R53","(40,200]"
"14740",359572,1218,1,1,"g","(15,Inf]","(42,74]","Renault, Nissan or Citroen","Regular","R53","(40,200]"
"14741",359577,2752,1,0.16,"e","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R53","(200,500]"
"14742",359589,550,2,1,"e","(4,15]","(42,74]","Opel, General Motors or Ford","Diesel","R53","[0,40]"
"14743",359589,623,2,1,"e","(4,15]","(42,74]","Opel, General Motors or Ford","Diesel","R53","[0,40]"
"14744",359593,1202,1,0.52,"g","(4,15]","(42,74]","Opel, General Motors or Ford","Diesel","R53","(40,200]"
"14745",359645,3625,1,0.88,"e","(1,4]","(74,Inf]","Renault, Nissan or Citroen","Diesel","R53","(40,200]"
"14746",359660,1217,1,0.63,"e","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R53","(40,200]"
"14747",359690,1230,1,0.75,"e","(4,15]","(26,42]","Opel, General Motors or Ford","Diesel","R24","[0,40]"
"14748",359692,568,1,1,"e","(1,4]","(17,22]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"14749",359694,1227,1,0.86,"d","(4,15]","(42,74]","Volkswagen, Audi, Skoda or Seat","Diesel","R24","[0,40]"
"14750",359729,1266,1,1,"f","(4,15]","(42,74]","Volkswagen, Audi, Skoda or Seat","Regular","R24","[0,40]"
"14751",359746,1981,1,0.24,"g","(4,15]","(22,26]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"14752",359839,915,1,0.88,"d","(1,4]","(26,42]","Opel, General Motors or Ford","Regular","R24","(500,4.5e+03]"
"14753",359860,194,1,0.97,"g","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R24","(500,4.5e+03]"
"14754",359862,1191,1,1,"f","(1,4]","(42,74]","Opel, General Motors or Ford","Diesel","R24","[0,40]"
"14755",359864,27,1,0.19,"g","(15,Inf]","(22,26]","Renault, Nissan or Citroen","Regular","R24","(500,4.5e+03]"
"14756",359876,1157,1,0.84,"e","(4,15]","(22,26]","Volkswagen, Audi, Skoda or Seat","Diesel","R24","(200,500]"
"14757",359893,1164,1,0.86,"g","(4,15]","(42,74]","Opel, General Motors or Ford","Diesel","R24","(500,4.5e+03]"
"14758",359907,1084,1,0.76,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(500,4.5e+03]"
"14759",359910,599,1,0.73,"j","(4,15]","(26,42]","Opel, General Motors or Ford","Regular","R24","(500,4.5e+03]"
"14760",359917,1199,1,0.71,"j","(4,15]","(26,42]","Volkswagen, Audi, Skoda or Seat","Diesel","R24","(500,4.5e+03]"
"14761",359923,20,2,0.67,"g","(4,15]","(22,26]","Opel, General Motors or Ford","Diesel","R24","(500,4.5e+03]"
"14762",359923,1233,2,0.67,"g","(4,15]","(22,26]","Opel, General Motors or Ford","Diesel","R24","(500,4.5e+03]"
"14763",359924,1218,1,0.6,"j","(15,Inf]","(26,42]","Renault, Nissan or Citroen","Diesel","R11","(4.5e+03,Inf]"
"14764",359930,652,1,0.54,"i","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"14765",359951,1240,1,0.52,"e","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(500,4.5e+03]"
"14766",359970,1233,1,0.38,"g","(4,15]","(17,22]","Renault, Nissan or Citroen","Regular","R24","(500,4.5e+03]"
"14767",359980,1136,1,0.44,"e","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R74","(200,500]"
"14768",359982,1144,1,0.35,"h","[0,1]","(26,42]","Fiat","Diesel","R74","(200,500]"
"14769",360001,1210,1,0.67,"j","(4,15]","(42,74]","Volkswagen, Audi, Skoda or Seat","Diesel","R11","(4.5e+03,Inf]"
"14770",360028,79,1,1,"h","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"14771",360056,1203,1,0.91,"h","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"14772",360060,1278,1,0.75,"h","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"14773",360082,1273,1,0.005464481,"d","(15,Inf]","(17,22]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"14774",360100,1161,1,0.12,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"14775",360135,1173,1,0.53,"i","(4,15]","(42,74]","Mercedes, Chrysler or BMW","Diesel","R24","(200,500]"
"14776",360145,603,1,0.41,"l","(1,4]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(500,4.5e+03]"
"14777",360245,1215,1,0.51,"h","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(500,4.5e+03]"
"14778",360251,1197,1,0.51,"d","(4,15]","(42,74]","Opel, General Motors or Ford","Regular","R24","(500,4.5e+03]"
"14779",360301,613,2,0.98,"e","(4,15]","(17,22]","Opel, General Motors or Ford","Diesel","R24","(40,200]"
"14780",360301,1193,2,0.98,"e","(4,15]","(17,22]","Opel, General Motors or Ford","Diesel","R24","(40,200]"
"14781",360368,1127,1,0.27,"g","(1,4]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(200,500]"
"14782",360379,1220,1,0.58,"f","(4,15]","(42,74]","Opel, General Motors or Ford","Diesel","R24","(500,4.5e+03]"
"14783",360386,597,1,0.05,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R11","(40,200]"
"14784",360400,3199,1,0.12,"g","(15,Inf]","(26,42]","Mercedes, Chrysler or BMW","Diesel","R24","(40,200]"
"14785",360456,1207,1,0.51,"g","(15,Inf]","(42,74]","Mercedes, Chrysler or BMW","Diesel","R24","(40,200]"
"14786",360471,1118,1,1,"e","(4,15]","(22,26]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"14787",360474,1225,1,0.5,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(500,4.5e+03]"
"14788",360521,161,1,0.65,"e","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R31","(500,4.5e+03]"
"14789",360522,63,1,0.09,"g","(15,Inf]","(17,22]","Renault, Nissan or Citroen","Regular","R31","(500,4.5e+03]"
"14790",360529,1184,1,0.62,"d","[0,1]","(74,Inf]","Renault, Nissan or Citroen","Regular","R31","(500,4.5e+03]"
"14791",360553,1199,2,0.48,"e","(15,Inf]","(42,74]","Renault, Nissan or Citroen","Regular","R31","(40,200]"
"14792",360553,1211,2,0.48,"e","(15,Inf]","(42,74]","Renault, Nissan or Citroen","Regular","R31","(40,200]"
"14793",360565,2909,1,0.37,"g","[0,1]","(22,26]","Volkswagen, Audi, Skoda or Seat","Diesel","R31","(500,4.5e+03]"
"14794",360603,573,1,0.1,"e","(15,Inf]","(42,74]","Renault, Nissan or Citroen","Diesel","R31","(500,4.5e+03]"
"14795",360675,3299,1,0.8,"h","(4,15]","(26,42]","Volkswagen, Audi, Skoda or Seat","Regular","R25","(40,200]"
"14796",360684,2717,1,0.22,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R25","(40,200]"
"14797",360704,1193,1,0.16,"d","[0,1]","(42,74]","Renault, Nissan or Citroen","Diesel","R25","(40,200]"
"14798",360724,1229,1,0.49,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R53","(200,500]"
"14799",360736,1197,1,0.58,"f","(4,15]","(74,Inf]","Renault, Nissan or Citroen","Diesel","R53","(200,500]"
"14800",360746,1190,1,1,"d","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R53","(200,500]"
"14801",360789,1181,1,1,"f","[0,1]","(42,74]","Opel, General Motors or Ford","Diesel","R53","(200,500]"
"14802",360791,2621,1,1,"d","(1,4]","(42,74]","Renault, Nissan or Citroen","Diesel","R53","(40,200]"
"14803",360793,1213,1,1,"h","[0,1]","(42,74]","Volkswagen, Audi, Skoda or Seat","Diesel","R53","(200,500]"
"14804",360855,721,1,0.32,"d","(4,15]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"14805",360910,205,1,1,"e","(1,4]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"14806",360921,5144,1,0.97,"g","(4,15]","(17,22]","Mercedes, Chrysler or BMW","Regular","R24","(500,4.5e+03]"
"14807",360953,585,1,0.63,"f","[0,1]","(26,42]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"14808",360966,1222,1,0.77,"i","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"14809",360969,866,1,0.75,"e","[0,1]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"14810",361066,10340,1,0.41,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(200,500]"
"14811",361105,1545,1,0.57,"g","(15,Inf]","(26,42]","Volkswagen, Audi, Skoda or Seat","Regular","R52","[0,40]"
"14812",361126,1242,1,0.76,"f","(4,15]","(17,22]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"14813",361146,78,1,0.67,"i","(15,Inf]","(26,42]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"14814",361199,654,1,0.01,"k","(4,15]","(17,22]","Renault, Nissan or Citroen","Regular","R24","(500,4.5e+03]"
"14815",361220,1231,1,1,"e","(4,15]","(74,Inf]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"14816",361293,1112,1,1,"e","(4,15]","(74,Inf]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"14817",361317,1183,1,1,"f","(4,15]","(74,Inf]","Renault, Nissan or Citroen","Diesel","R24","[0,40]"
"14818",361366,1184,1,1,"g","(15,Inf]","(74,Inf]","Renault, Nissan or Citroen","Regular","R53","(200,500]"
"14819",361367,1187,1,1,"d","(15,Inf]","(74,Inf]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"14820",361376,1213,1,1,"g","(4,15]","(74,Inf]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"14821",361406,1177,1,1,"d","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(500,4.5e+03]"
"14822",361503,658,1,1,"f","(15,Inf]","(74,Inf]","Renault, Nissan or Citroen","Regular","R53","(40,200]"
"14823",361539,1197,1,1,"e","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R53","(500,4.5e+03]"
"14824",361553,1171,1,1,"e","(1,4]","(74,Inf]","Renault, Nissan or Citroen","Regular","R25","(500,4.5e+03]"
"14825",361569,1214,1,1,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"14826",361620,1239,1,1,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"14827",361626,1153,1,1,"e","(4,15]","(42,74]","Volkswagen, Audi, Skoda or Seat","Diesel","R24","(40,200]"
"14828",361629,138,1,1,"g","(4,15]","(42,74]","other","Regular","R74","(200,500]"
"14829",361635,1512,1,1,"f","(1,4]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"14830",361699,1189,1,1,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"14831",361770,500,1,1,"e","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"14832",361862,1241,1,0.88,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R53","(40,200]"
"14833",361890,1251,1,1,"g","(4,15]","(42,74]","other","Regular","R54","(500,4.5e+03]"
"14834",361896,1983,1,1,"f","(4,15]","(74,Inf]","Renault, Nissan or Citroen","Regular","R53","(200,500]"
"14835",361898,1191,1,1,"g","(4,15]","(42,74]","Renault, Nissan or Citroen","Regular","R53","(40,200]"
"14836",361949,1209,1,1,"e","(4,15]","(74,Inf]","Volkswagen, Audi, Skoda or Seat","Regular","R54","(500,4.5e+03]"
"14837",361955,184,1,1,"e","(15,Inf]","(42,74]","Renault, Nissan or Citroen","Regular","R11","(500,4.5e+03]"
"14838",362004,1169,1,0.8,"e","(4,15]","(26,42]","Opel, General Motors or Ford","Diesel","R52","(500,4.5e+03]"
"14839",362016,26565,1,1,"g","(4,15]","(74,Inf]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"14840",362023,1183,1,1,"e","(1,4]","(74,Inf]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"14841",362043,323,1,1,"g","(4,15]","(74,Inf]","Mercedes, Chrysler or BMW","Diesel","R24","[0,40]"
"14842",362105,659,1,0.25,"g","(4,15]","(26,42]","Opel, General Motors or Ford","Regular","R24","[0,40]"
"14843",362136,1260,1,1,"e","(4,15]","(42,74]","Japanese (except Nissan) or Korean","Diesel","R53","(200,500]"
"14844",362149,1126,1,0.89,"d","(15,Inf]","(26,42]","Fiat","Regular","R52","(40,200]"
"14845",362152,1156,1,0.85,"g","(1,4]","(42,74]","Renault, Nissan or Citroen","Regular","R52","(500,4.5e+03]"
"14846",362196,1133,1,0.89,"e","(4,15]","(42,74]","Opel, General Motors or Ford","Diesel","R24","(40,200]"
"14847",362262,1269,1,1,"f","(4,15]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(500,4.5e+03]"
"14848",362347,1276,1,1,"f","(4,15]","(26,42]","Renault, Nissan or Citroen","Regular","R24","(500,4.5e+03]"
"14849",362460,1267,1,1,"e","(1,4]","(74,Inf]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"14850",362494,1209,1,1,"e","(4,15]","(74,Inf]","Renault, Nissan or Citroen","Regular","R24","(200,500]"
"14851",362568,1216,1,1,"g","(1,4]","(42,74]","Opel, General Motors or Ford","Diesel","R24","(40,200]"
"14852",362613,1220,1,0.84,"k","(15,Inf]","(42,74]","Renault, Nissan or Citroen","Regular","R24","(40,200]"
"14853",362672,1207,1,1,"d","(4,15]","(74,Inf]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"14854",362747,1163,1,1,"g","(15,Inf]","(26,42]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"14855",362753,2345,1,1,"d","(1,4]","(74,Inf]","Renault, Nissan or Citroen","Regular","R24","[0,40]"
"14856",362898,1236,1,1,"e","(4,15]","(42,74]","Opel, General Motors or Ford","Diesel","R52","(500,4.5e+03]"
"14857",362910,85,1,1,"h","(1,4]","(42,74]","Opel, General Motors or Ford","Regular","R24","(500,4.5e+03]"
"14858",362915,1170,1,0.69,"e","(1,4]","(42,74]","Renault, Nissan or Citroen","Diesel","R24","(40,200]"
"14859",362922,367,1,0.73,"f","(15,Inf]","(42,74]","Volkswagen, Audi, Skoda or Seat","Regular","R53","(40,200]"
